ID,price,currency,brand,model,year,mileage,engine_volume,fuel_type,power,transmission,bodytype,colour
ID: 6124515105,64 900,PLN,Opel,Mokka,2017,86 000 km,1 364 cm3,Benzyna,140 KM,Manualna,SUV,Czarny
ID: 6119396459,319 900,PLN,Audi,Q8,2023,3 000 km,Elektryczny,341 KM,Automatyczna,SUV,Szary
ID: 6124515322,32 900,PLN,Skoda,Fabia,2016,156 946 km,1 197 cm3,Benzyna,90 KM,Manualna,Kompakt,Szary
ID: 6124514498,17 500,PLN,BMW,Seria 3,2007,236 000 km,1 995 cm3,Diesel,163 KM,Manualna,Kombi,Czarny
ID: 6124515073,17 900,PLN,Volkswagen,Eos,2006,304 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kabriolet,Srebrny
ID: 6124514492,125 000,PLN,Ford,Transit Custom,2019,92 650 km,1 996 cm3,Diesel,130 KM,Manualna,Minivan,Srebrny
ID: 6123263759,142 500,PLN,Audi,Q7,2018,179 000 km,2 995 cm3,Benzyna,333 KM,Automatyczna,SUV,Szary
ID: 6124508181,4 700,PLN,Citroën,C8,2005,256 000 km,2 179 cm3,Diesel,128 KM,Manualna,Minivan,Srebrny
ID: 6122977364,49 900,PLN,Volvo,XC 60,2013,338 000 km,1 984 cm3,Diesel,163 KM,Automatyczna,SUV,Czarny
ID: 6116556128,89 000,PLN,Skoda,Superb,2017,174 000 km,1 984 cm3,280 KM,Benzyna,Automatyczna,Sedan,Czarny
ID: 6123167061,80 000,PLN,Audi,A7,2012,135 000 km,2 995 cm3,Benzyna,310 KM,Automatyczna,Sedan,Czarny
ID: 6117090634,45 900,PLN,Opel,Zafira,2014,155 000 km,1 598 cm3,Diesel,136 KM,Manualna,Minivan,Biały
ID: 6124514713,105 900,PLN,BMW,Seria 3,2019,194 000 km,1 995 cm3,190 KM,Diesel,Automatyczna,Kombi,Biały
ID: 6121667459,55 999,PLN,Mitsubishi,Outlander,2014,191 000 km,2 268 cm3,Diesel,150 KM,Automatyczna,SUV,Szary
ID: 6124514343,29 999,PLN,Kia,Picanto,2023,4 278 km,998 cm3,Benzyna,67 KM,Automatyczna,Auta małe,Srebrny
ID: 6124514735,5 500,PLN,Peugeot,107,2007,110 000 km,998 cm3,Benzyna,68 KM,Manualna,Auta małe,Czerwony
ID: 6124497719,51 900,PLN,Hyundai,i30,2017,182 000 km,1 353 cm3,140 KM,Benzyna,Automatyczna,Kombi,Niebieski
ID: 6124514732,52 900,PLN,Audi,Q5,2010,226 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,SUV,Czarny
ID: 6124515156,55 900,PLN,Renault,Captur,2017,57 000 km,1 197 cm3,Benzyna,118 KM,Manualna,SUV,Czerwony
ID: 6122703357,24 900,PLN,Nissan,Qashqai,2008,167 035 km,1 598 cm3,Benzyna,115 KM,Manualna,SUV,Czerwony
ID: 6123859795,82 050,PLN,MG,ZS,2023,1 km,1 498 cm3,Benzyna,106 KM,Manualna,SUV,Czarny
ID: 6124505917,39 900,PLN,Ford,Focus,2016,123 100 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Biały
ID: 6112999321,36 999,PLN,Hyundai,i40,2012,186 000 km,1 685 cm3,Diesel,136 KM,Manualna,Kombi,Czarny
ID: 6123783172,253 378,PLN,Ford,Tourneo Custom,2024,1 km,1 996 cm3,Diesel,150 KM,Manualna,Kombi,Szary
ID: 6124515260,19 350,PLN,Skoda,Fabia,2016,291 000 km,1 422 cm3,Diesel,105 KM,Manualna,Kombi,Granatowy
ID: 6124515229,32 900,PLN,Ford,Tourneo Courier,2015,255 813 km,1 560 cm3,Diesel,95 KM,Manualna,Minivan,Złoty
ID: 6123162501,18 900,PLN,Honda,Jazz,2009,177 000 km,1 198 cm3,Benzyna,90 KM,Manualna,Auta miejskie,Inny kolor
ID: 6124515085,25 900,PLN,Renault,Twingo,2019,68 500 km,998 cm3,Benzyna,65 KM,Manualna,Auta miejskie,Zielony
ID: 6124456132,65 000,PLN,Mercedes-Benz,Klasa E,2010,168 000 km,3 498 cm3,Benzyna,272 KM,Automatyczna,Sedan,Szary
ID: 6124514592,27 900,PLN,Audi,A4,2010,290 000 km,1 968 cm3,Diesel,143 KM,Manualna,Kombi,Czarny
ID: 6121356994,44 999,PLN,Mazda,2,2016,111 800 km,1 496 cm3,Benzyna,90 KM,Manualna,Auta małe,Biały
ID: 6123275523,22 500,PLN,Renault,Megane,2009,228 300 km,1 997 cm3,140 KM,Benzyna+LPG,Automatyczna,Coupe,Czarny
ID: 6124515256,49 900,PLN,Renault,Clio,2020,43 000 km,999 cm3,Benzyna,100 KM,Manualna,Auta miejskie,Inny kolor
ID: 6124515105,64 900,PLN,Opel,Mokka,2017,86 000 km,1 364 cm3,Benzyna,140 KM,Manualna,SUV,Czarny
ID: 6119396459,319 900,PLN,Audi,Q8,2023,3 000 km,Elektryczny,341 KM,Automatyczna,SUV,Szary
ID: 6124514498,17 500,PLN,BMW,Seria 3,2007,236 000 km,1 995 cm3,163 KM,Diesel,Manualna,Kombi,Czarny
ID: 6124515073,17 900,PLN,Volkswagen,Eos,2006,304 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kabriolet,Srebrny
ID: 6124514492,125 000,PLN,Ford,Transit Custom,2019,92 650 km,1 996 cm3,Diesel,130 KM,Manualna,Minivan,Srebrny
ID: 6123263759,142 500,PLN,Audi,Q7,2018,179 000 km,2 995 cm3,Benzyna,333 KM,Automatyczna,SUV,Szary
ID: 6124508181,4 700,PLN,Citroën,C8,2005,256 000 km,2 179 cm3,Diesel,128 KM,Manualna,Minivan,Srebrny
ID: 6116556128,89 000,PLN,Skoda,Superb,2017,174 000 km,1 984 cm3,Benzyna,280 KM,Automatyczna,Sedan,Czarny
ID: 6123167061,80 000,PLN,Audi,A7,2012,135 000 km,2 995 cm3,Benzyna,310 KM,Automatyczna,Sedan,Czarny
ID: 6117090634,45 900,PLN,Opel,Zafira,2014,155 000 km,1 598 cm3,Diesel,136 KM,Manualna,Minivan,Biały
ID: 6124514713,105 900,PLN,BMW,Seria 3,2019,194 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,Kombi,Biały
ID: 6121667459,55 999,PLN,Mitsubishi,Outlander,2014,191 000 km,2 268 cm3,Diesel,150 KM,Automatyczna,SUV,Szary
ID: 6124514343,29 999,PLN,Kia,Picanto,2023,4 278 km,998 cm3,Benzyna,67 KM,Automatyczna,Auta małe,Srebrny
ID: 6124514735,5 500,PLN,Peugeot,107,2007,110 000 km,998 cm3,Benzyna,68 KM,Manualna,Auta małe,Czerwony
ID: 6124497719,51 900,PLN,Hyundai,I30,2017,182 000 km,1 353 cm3,Benzyna,140 KM,Automatyczna,Kombi,Niebieski
ID: 6124514732,52 900,PLN,Audi,Q5,2010,226 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,SUV,Czarny
ID: 6124515156,55 900,PLN,Renault,Captur,2017,57 000 km,1 197 cm3,Benzyna,118 KM,Manualna,SUV,Czerwony
ID: 6123258294,84 900,PLN,Audi,Q3,2018,94 803 km,1 984 cm3,Benzyna,211 KM,Automatyczna,SUV,Czarny
ID: 6122703357,24 900,PLN,Nissan,Qashqai,2008,167 035 km,1 598 cm3,Benzyna,115 KM,Manualna,SUV,Czerwony
ID: 6123859795,82 050,PLN,MG,ZS,2023,1 km,1 498 cm3,Benzyna,106 KM,Manualna,SUV,Czarny
ID: 6124505917,39 900,PLN,Ford,Focus,2016,123 100 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Biały
ID: 6112999321,36 999,PLN,Hyundai,i40,2012,186 000 km,1 685 cm3,Diesel,136 KM,Manualna,Kombi,Czarny
ID: 6123783172,253 378,PLN,Ford,Tourneo Custom,2024,1 km,1 996 cm3,Diesel,150 KM,Manualna,Kombi,Szary
ID: 6124515229,32 900,PLN,Ford,Tourneo Courier,2015,255 813 km,1 560 cm3,Diesel,95 KM,Manualna,Minivan,Złoty
ID: 6123162501,18 900,PLN,Honda,Jazz,2009,177 000 km,1 198 cm3,Benzyna,90 KM,Manualna,Auta miejskie,Inny kolor
ID: 6124515085,25 900,PLN,Renault,Twingo,2019,68 500 km,998 cm3,Benzyna,65 KM,Manualna,Auta miejskie,Zielony
ID: 6124456132,65 000,PLN,Mercedes-Benz,Klasa E,2010,168 000 km,3 498 cm3,Benzyna,272 KM,Automatyczna,Sedan,Szary
ID: 6124514592,27 900,PLN,Audi,A4,2010,290 000 km,1 968 cm3,Diesel,143 KM,Manualna,Kombi,Czarny
ID: 6121356994,44 999,PLN,Mazda,2,2016,111 800 km,1 496 cm3,Benzyna,90 KM,Manualna,Auta małe,Biały
ID: 6123275523,22 500,PLN,Renault,Megane,2009,228 300 km,1 997 cm3,Benzyna+LPG,140 KM,Automatyczna,Coupe,Czarny
ID: 6124515256,49 900,PLN,Renault,Clio,2020,43 000 km,999 cm3,Benzyna,100 KM,Manualna,Auta miejskie,Inny kolor
ID: 6124515105,64 900,PLN,Opel,Mokka,2017,86 000 km,1 364 cm3,Benzyna,140 KM,Manualna,SUV,Czarny
ID: 6119396459,319 900,PLN,Audi,Q8,2023,3 000 km,Elektryczny,341 KM,Automatyczna,SUV,Szary
ID: 6124514498,17 500,PLN,BMW,Seria 3,2007,236 000 km,1 995 cm3,Diesel,163 KM,Manualna,Kombi,Czarny
ID: 6124515073,17 900,PLN,Volkswagen,Eos,2006,304 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kabriolet,Srebrny
ID: 6124514492,125 000,PLN,Ford,Transit Custom,2019,92 650 km,1 996 cm3,Diesel,130 KM,Manualna,Minivan,Srebrny
ID: 6123263759,142 500,PLN,Audi,Q7,2018,179 000 km,2 995 cm3,Benzyna,333 KM,Automatyczna,SUV,Szary
ID: 6124508181,4 700,PLN,Citroën,C8,2005,256 000 km,2 179 cm3,Diesel,128 KM,Manualna,Minivan,Srebrny
ID: 6116556128,89 000,PLN,Skoda,Superb,2017,174 000 km,1 984 cm3,Benzyna,280 KM,Automatyczna,Sedan,Czarny
ID: 6123167061,80 000,PLN,Audi,A7,2012,135 000 km,2 995 cm3,Benzyna,310 KM,Automatyczna,Sedan,Czarny
ID: 6117090634,45 900,PLN,Opel,Zafira,2014,155 000 km,1 598 cm3,Diesel,136 KM,Manualna,Minivan,Biały
ID: 6124514713,105 900,PLN,BMW,Seria 3,2019,194 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,Kombi,Biały
ID: 6121667459,55 999,PLN,Mitsubishi,Outlander,2014,191 000 km,2 268 cm3,Diesel,150 KM,Automatyczna,SUV,Szary
ID: 6124514343,"29 999,70",PLN,Kia,Picanto,2023,4 278 km,998 cm3,67 KM,Benzyna,Automatyczna,Auta małe,Srebrny
ID: 6124514735,5 500,PLN,Peugeot,107,2007,110 000 km,998 cm3,Benzyna,68 KM,Manualna,Auta małe,Czerwony
ID: 6124497719,51 900,PLN,Hyundai,I30,2017,182 000 km,1 353 cm3,Benzyna,140 KM,Automatyczna,Kombi,Niebieski
ID: 6124514732,52 900,PLN,Audi,Q5,2010,226 000 km,1 968 cm3,170 KM,Diesel,Automatyczna,SUV,Czarny
ID: 6124515156,55 900,PLN,Renault,Captur,2017,57 000 km,1 197 cm3,Benzyna,118 KM,Manualna,SUV,Czerwony
ID: 6123258294,84 900,PLN,Audi,Q3,2018,94 803 km,1 984 cm3,Benzyna,211 KM,Automatyczna,SUV,Czarny
ID: 6104277534,39 900,PLN,Peugeot,308,2018,162 052 km,1 199 cm3,Benzyna,110 KM,Manualna,Kompakt,Czarny
ID: 6122703357,24 900,PLN,Nissan,Qashqai,2008,167 035 km,1 598 cm3,Benzyna,115 KM,Manualna,SUV,Czerwony
ID: 6124505917,39 900,PLN,Ford,Focus,2016,123 100 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Biały
ID: 6112999321,36 999,PLN,Hyundai,i40,2012,186 000 km,1 685 cm3,Diesel,136 KM,Manualna,Kombi,Czarny
ID: 6123783172,253 378,PLN,Ford,Tourneo Custom,2024,1 km,1 996 cm3,Diesel,150 KM,Manualna,Kombi,Szary
ID: 6123162501,18 900,PLN,Honda,Jazz,2009,177 000 km,1 198 cm3,90 KM,Benzyna,Manualna,Auta miejskie,Inny kolor
ID: 6124515085,25 900,PLN,Renault,Twingo,2019,68 500 km,998 cm3,Benzyna,65 KM,Manualna,Auta miejskie,Zielony
ID: 6124456132,65 000,PLN,Mercedes-Benz,Klasa E,2010,168 000 km,3 498 cm3,Benzyna,272 KM,Automatyczna,Sedan,Szary
ID: 6118322056,163 600,PLN,MINI,Countryman,2023,5 km,1 499 cm3,Benzyna,136 KM,Automatyczna,SUV,Szary
ID: 6119197085,113 900,PLN,Mercedes-Benz,Klasa A,2020,71 000 km,1 950 cm3,Diesel,150 KM,Automatyczna,Kompakt,Szary
ID: 6124514448,45 900,PLN,Volkswagen,Tiguan,2011,183 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,SUV,Czarny
ID: 6124514592,27 900,PLN,Audi,A4,2010,290 000 km,1 968 cm3,Diesel,143 KM,Manualna,Kombi,Czarny
ID: 6121356994,44 999,PLN,Mazda,2,2016,111 800 km,1 496 cm3,Benzyna,90 KM,Manualna,Auta małe,Biały
ID: 6123275523,22 500,PLN,Renault,Megane,2009,228 300 km,1 997 cm3,Benzyna+LPG,140 KM,Automatyczna,Coupe,Czarny
ID: 6120885725,84 999,PLN,Volkswagen,Passat,2021,190 000 km,1 968 cm3,Diesel,200 KM,Automatyczna,Kombi,Czarny
ID: 6119396459,319 900,PLN,Audi,Q8,2023,3 000 km,Elektryczny,341 KM,Automatyczna,SUV,Szary
ID: 6124514498,17 500,PLN,BMW,Seria 3,2007,236 000 km,1 995 cm3,Diesel,163 KM,Manualna,Kombi,Czarny
ID: 6124514492,125 000,PLN,Ford,Transit Custom,2019,92 650 km,1 996 cm3,Diesel,130 KM,Manualna,Minivan,Srebrny
ID: 6123263759,142 500,PLN,Audi,Q7,2018,179 000 km,2 995 cm3,Benzyna,333 KM,Automatyczna,SUV,Szary
ID: 6124508181,4 700,PLN,Citroën,C8,2005,256 000 km,2 179 cm3,Diesel,128 KM,Manualna,Minivan,Srebrny
ID: 6116556128,89 000,PLN,Skoda,Superb,2017,174 000 km,1 984 cm3,Benzyna,280 KM,Automatyczna,Sedan,Czarny
ID: 6123167061,80 000,PLN,Audi,A7,2012,135 000 km,2 995 cm3,Benzyna,310 KM,Automatyczna,Sedan,Czarny
ID: 6117090634,45 900,PLN,Opel,Zafira,2014,155 000 km,1 598 cm3,Diesel,136 KM,Manualna,Minivan,Biały
ID: 6124514713,105 900,PLN,BMW,Seria 3,2019,194 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,Kombi,Biały
ID: 6121667459,55 999,PLN,Mitsubishi,Outlander,2014,191 000 km,2 268 cm3,150 KM,Diesel,Automatyczna,SUV,Szary
ID: 6124514343,29 999,PLN,Kia,Picanto,2023,4 278 km,998 cm3,Benzyna,67 KM,Automatyczna,Auta małe,Srebrny
ID: 6124514735,5 500,PLN,Peugeot,107,2007,110 000 km,998 cm3,Benzyna,68 KM,Manualna,Auta małe,Czerwony
ID: 6124497719,51 900,PLN,Hyundai,I30,2017,182 000 km,1 353 cm3,Benzyna,140 KM,Automatyczna,Kombi,Niebieski
ID: 6124514301,54 500,PLN,Hyundai,i40,2018,196 500 km,1 685 cm3,Diesel,141 KM,Automatyczna,Kombi,Brązowy
ID: 6124514732,52 900,PLN,Audi,Q5,2010,226 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,SUV,Czarny
ID: 6124515156,55 900,PLN,Renault,Captur,2017,57 000 km,1 197 cm3,Benzyna,118 KM,Manualna,SUV,Czerwony
ID: 6123258294,84 900,PLN,Audi,Q3,2018,94 803 km,1 984 cm3,Benzyna,211 KM,Automatyczna,SUV,Czarny
ID: 6104277534,39 900,PLN,Peugeot,308,2018,162 052 km,1 199 cm3,Benzyna,110 KM,Manualna,Kompakt,Czarny
ID: 6122703357,24 900,PLN,Nissan,Qashqai,2008,167 035 km,1 598 cm3,Benzyna,115 KM,Manualna,SUV,Czerwony
ID: 6123859795,82 050,PLN,MG,ZS,2023,1 km,1 498 cm3,Benzyna,106 KM,Manualna,SUV,Czarny
ID: 6124505917,39 900,PLN,Ford,Focus,2016,123 100 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Biały
ID: 6112999321,36 999,PLN,Hyundai,i40,2012,186 000 km,1 685 cm3,Diesel,136 KM,Manualna,Kombi,Czarny
ID: 6123783172,253 378,PLN,Ford,Tourneo Custom,2024,1 km,1 996 cm3,Diesel,150 KM,Manualna,Kombi,Szary
ID: 6124515229,32 900,PLN,Ford,Tourneo Courier,2015,255 813 km,1 560 cm3,Diesel,95 KM,Manualna,Minivan,Złoty
ID: 6123162501,18 900,PLN,Honda,Jazz,2009,177 000 km,1 198 cm3,Benzyna,90 KM,Manualna,Auta miejskie,Inny kolor
ID: 6124515085,25 900,PLN,Renault,Twingo,2019,68 500 km,998 cm3,Benzyna,65 KM,Manualna,Auta miejskie,Zielony
ID: 6124456132,65 000,PLN,Mercedes-Benz,Klasa E,2010,168 000 km,3 498 cm3,Benzyna,272 KM,Automatyczna,Sedan,Szary
ID: 6124514592,27 900,PLN,Audi,A4,2010,290 000 km,1 968 cm3,Diesel,143 KM,Manualna,Kombi,Czarny
ID: 6121356994,44 999,PLN,Mazda,2,2016,111 800 km,1 496 cm3,Benzyna,90 KM,Manualna,Auta małe,Biały
ID: 6123275523,22 500,PLN,Renault,Megane,2009,228 300 km,1 997 cm3,Benzyna+LPG,140 KM,Automatyczna,Coupe,Czarny
ID: 6124515256,49 900,PLN,Renault,Clio,2020,43 000 km,999 cm3,Benzyna,100 KM,Manualna,Auta miejskie,Inny kolor
ID: 6124515105,64 900,PLN,Opel,Mokka,2017,86 000 km,1 364 cm3,Benzyna,140 KM,Manualna,SUV,Czarny
ID: 6119396459,319 900,PLN,Audi,Q8,2023,3 000 km,Elektryczny,341 KM,Automatyczna,SUV,Szary
ID: 6124514498,17 500,PLN,BMW,Seria 3,2007,236 000 km,1 995 cm3,Diesel,163 KM,Manualna,Kombi,Czarny
ID: 6124515073,17 900,PLN,Volkswagen,Eos,2006,304 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kabriolet,Srebrny
ID: 6124514492,125 000,PLN,Ford,Transit Custom,2019,92 650 km,1 996 cm3,Diesel,130 KM,Manualna,Minivan,Srebrny
ID: 6123263759,142 500,PLN,Audi,Q7,2018,179 000 km,2 995 cm3,Benzyna,333 KM,Automatyczna,SUV,Szary
ID: 6124508181,4 700,PLN,Citroën,C8,2005,256 000 km,2 179 cm3,Diesel,128 KM,Manualna,Minivan,Srebrny
ID: 6116556128,89 000,PLN,Skoda,Superb,2017,174 000 km,1 984 cm3,280 KM,Benzyna,Automatyczna,Sedan,Czarny
ID: 6123167061,80 000,PLN,Audi,A7,2012,135 000 km,2 995 cm3,Benzyna,310 KM,Automatyczna,Sedan,Czarny
ID: 6117090634,45 900,PLN,Opel,Zafira,2014,155 000 km,1 598 cm3,Diesel,136 KM,Manualna,Minivan,Biały
ID: 6124514713,105 900,PLN,BMW,Seria 3,2019,194 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,Kombi,Biały
ID: 6121667459,55 999,PLN,Mitsubishi,Outlander,2014,191 000 km,2 268 cm3,Diesel,150 KM,Automatyczna,SUV,Szary
ID: 6124514343,29 999,PLN,Kia,Picanto,2023,4 278 km,998 cm3,Benzyna,67 KM,Automatyczna,Auta małe,Srebrny
ID: 6124514735,5 500,PLN,Peugeot,107,2007,110 000 km,998 cm3,Benzyna,68 KM,Manualna,Auta małe,Czerwony
ID: 6124497719,51 900,PLN,Hyundai,I30,2017,182 000 km,1 353 cm3,Benzyna,140 KM,Automatyczna,Kombi,Niebieski
ID: 6124514732,52 900,PLN,Audi,Q5,2010,226 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,SUV,Czarny
ID: 6124515156,55 900,PLN,Renault,Captur,2017,57 000 km,1 197 cm3,Benzyna,118 KM,Manualna,SUV,Czerwony
ID: 6123258294,84 900,PLN,Audi,Q3,2018,94 803 km,1 984 cm3,Benzyna,211 KM,Automatyczna,SUV,Czarny
ID: 6104277534,39 900,PLN,Peugeot,308,2018,162 052 km,1 199 cm3,Benzyna,110 KM,Manualna,Kompakt,Czarny
ID: 6122703357,24 900,PLN,Nissan,Qashqai,2008,167 035 km,1 598 cm3,Benzyna,115 KM,Manualna,SUV,Czerwony
ID: 6124505917,39 900,PLN,Ford,Focus,2016,123 100 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Biały
ID: 6112999321,36 999,PLN,Hyundai,i40,2012,186 000 km,1 685 cm3,Diesel,136 KM,Manualna,Kombi,Czarny
ID: 6123783172,253 378,PLN,Ford,Tourneo Custom,2024,1 km,1 996 cm3,Diesel,150 KM,Manualna,Kombi,Szary
ID: 6123162501,18 900,PLN,Honda,Jazz,2009,177 000 km,1 198 cm3,Benzyna,90 KM,Manualna,Auta miejskie,Inny kolor
ID: 6124515085,25 900,PLN,Renault,Twingo,2019,68 500 km,998 cm3,Benzyna,65 KM,Manualna,Auta miejskie,Zielony
ID: 6124456132,65 000,PLN,Mercedes-Benz,Klasa E,2010,168 000 km,3 498 cm3,272 KM,Benzyna,Automatyczna,Sedan,Szary
ID: 6118322056,163 600,PLN,MINI,Countryman,2023,5 km,1 499 cm3,Benzyna,136 KM,Automatyczna,SUV,Szary
ID: 6119197085,113 900,PLN,Mercedes-Benz,Klasa A,2020,71 000 km,1 950 cm3,Diesel,150 KM,Automatyczna,Kompakt,Szary
ID: 6124514448,45 900,PLN,Volkswagen,Tiguan,2011,183 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,SUV,Czarny
ID: 6124514592,27 900,PLN,Audi,A4,2010,290 000 km,1 968 cm3,Diesel,143 KM,Manualna,Kombi,Czarny
ID: 6121356994,44 999,PLN,Mazda,2,2016,111 800 km,1 496 cm3,Benzyna,90 KM,Manualna,Auta małe,Biały
ID: 6123275523,22 500,PLN,Renault,Megane,2009,228 300 km,1 997 cm3,140 KM,Benzyna+LPG,Automatyczna,Coupe,Czarny
ID: 6120885725,84 999,PLN,Volkswagen,Passat,2021,190 000 km,1 968 cm3,Diesel,200 KM,Automatyczna,Kombi,Czarny
ID: 6119396459,319 900,PLN,Audi,Q8,2023,3 000 km,Elektryczny,341 KM,Automatyczna,SUV,Szary
ID: 6124514498,17 500,PLN,BMW,Seria 3,2007,236 000 km,1 995 cm3,Diesel,163 KM,Manualna,Kombi,Czarny
ID: 6124514492,125 000,PLN,Ford,Transit Custom,2019,92 650 km,1 996 cm3,130 KM,Diesel,Manualna,Minivan,Srebrny
ID: 6123263759,142 500,PLN,Audi,Q7,2018,179 000 km,2 995 cm3,Benzyna,333 KM,Automatyczna,SUV,Szary
ID: 6124508181,4 700,PLN,Citroën,C8,2005,256 000 km,2 179 cm3,Diesel,128 KM,Manualna,Minivan,Srebrny
ID: 6116556128,89 000,PLN,Skoda,Superb,2017,174 000 km,1 984 cm3,Benzyna,280 KM,Automatyczna,Sedan,Czarny
ID: 6123167061,80 000,PLN,Audi,A7,2012,135 000 km,2 995 cm3,Benzyna,310 KM,Automatyczna,Sedan,Czarny
ID: 6117090634,45 900,PLN,Opel,Zafira,2014,155 000 km,1 598 cm3,Diesel,136 KM,Manualna,Minivan,Biały
ID: 6124514713,105 900,PLN,BMW,Seria 3,2019,194 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,Kombi,Biały
ID: 6121667459,55 999,PLN,Mitsubishi,Outlander,2014,191 000 km,2 268 cm3,Diesel,150 KM,Automatyczna,SUV,Szary
ID: 6124514343,29 999,PLN,Kia,Picanto,2023,4 278 km,998 cm3,Benzyna,67 KM,Automatyczna,Auta małe,Srebrny
ID: 6124514735,5 500,PLN,Peugeot,107,2007,110 000 km,998 cm3,68 KM,Benzyna,Manualna,Auta małe,Czerwony
ID: 6124497719,51 900,PLN,Hyundai,I30,2017,182 000 km,1 353 cm3,Benzyna,140 KM,Automatyczna,Kombi,Niebieski
ID: 6124514301,54 500,PLN,Hyundai,i40,2018,196 500 km,1 685 cm3,Diesel,141 KM,Automatyczna,Kombi,Brązowy
ID: 6124514732,52 900,PLN,Audi,Q5,2010,226 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,SUV,Czarny
ID: 6124515156,55 900,PLN,Renault,Captur,2017,57 000 km,1 197 cm3,Benzyna,118 KM,Manualna,SUV,Czerwony
ID: 6123258294,84 900,PLN,Audi,Q3,2018,94 803 km,1 984 cm3,Benzyna,211 KM,Automatyczna,SUV,Czarny
ID: 6104277534,39 900,PLN,Peugeot,308,2018,162 052 km,1 199 cm3,Benzyna,110 KM,Manualna,Kompakt,Czarny
ID: 6122703357,24 900,PLN,Nissan,Qashqai,2008,167 035 km,1 598 cm3,Benzyna,115 KM,Manualna,SUV,Czerwony
ID: 6124505917,39 900,PLN,Ford,Focus,2016,123 100 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Biały
ID: 6118860894,49 950,PLN,Hyundai,ix35,2014,105 480 km,1 995 cm3,Diesel,136 KM,Automatyczna,SUV,Czarny
ID: 6112999321,36 999,PLN,Hyundai,i40,2012,186 000 km,1 685 cm3,Diesel,136 KM,Manualna,Kombi,Czarny
ID: 6123783172,253 378,PLN,Ford,Tourneo Custom,2024,1 km,1 996 cm3,Diesel,150 KM,Manualna,Kombi,Szary
ID: 6123162501,18 900,PLN,Honda,Jazz,2009,177 000 km,1 198 cm3,Benzyna,90 KM,Manualna,Auta miejskie,Inny kolor
ID: 6118322056,163 600,PLN,MINI,Countryman,2023,5 km,1 499 cm3,Benzyna,136 KM,Automatyczna,SUV,Szary
ID: 6119197085,113 900,PLN,Mercedes-Benz,Klasa A,2020,71 000 km,1 950 cm3,Diesel,150 KM,Automatyczna,Kompakt,Szary
ID: 6124514448,45 900,PLN,Volkswagen,Tiguan,2011,183 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,SUV,Czarny
ID: 6124514592,27 900,PLN,Audi,A4,2010,290 000 km,1 968 cm3,Diesel,143 KM,Manualna,Kombi,Czarny
ID: 6121356994,44 999,PLN,Mazda,2,2016,111 800 km,1 496 cm3,Benzyna,90 KM,Manualna,Auta małe,Biały
ID: 6123275523,22 500,PLN,Renault,Megane,2009,228 300 km,1 997 cm3,Benzyna+LPG,140 KM,Automatyczna,Coupe,Czarny
ID: 6120885725,84 999,PLN,Volkswagen,Passat,2021,190 000 km,1 968 cm3,Diesel,200 KM,Automatyczna,Kombi,Czarny
ID: 6124514198,43 000,PLN,Renault,Trafic,2018,163 000 km,1 598 cm3,Diesel,120 KM,Manualna,Kombi,Granatowy
ID: 6119396459,319 900,PLN,Audi,Q8,2023,3 000 km,Elektryczny,341 KM,Automatyczna,SUV,Szary
ID: 6124514498,17 500,PLN,BMW,Seria 3,2007,236 000 km,1 995 cm3,Diesel,163 KM,Manualna,Kombi,Czarny
ID: 6124514492,125 000,PLN,Ford,Transit Custom,2019,92 650 km,1 996 cm3,Diesel,130 KM,Manualna,Minivan,Srebrny
ID: 6124514197,239 000,PLN,Mercedes-Benz,CLA,2020,83 000 km,1 991 cm3,Benzyna,421 KM,Automatyczna,Coupe,Szary
ID: 6123263759,142 500,PLN,Audi,Q7,2018,179 000 km,2 995 cm3,Benzyna,333 KM,Automatyczna,SUV,Szary
ID: 6124508181,4 700,PLN,Citroën,C8,2005,256 000 km,2 179 cm3,Diesel,128 KM,Manualna,Minivan,Srebrny
ID: 6116556128,89 000,PLN,Skoda,Superb,2017,174 000 km,1 984 cm3,Benzyna,280 KM,Automatyczna,Sedan,Czarny
